txn_id,txn_datetime,account_no,branch,txn_type,amount,status,error_code
103189,2024-10-11 01:24:00,20014,Mumbai,NEFT,1357.5,SUCCESS,
103190,2024-12-27 07:03:00,20009,Delhi,IMPS,4400.31,SUCCESS,
103191,2024-11-09 06:29:00,20040,Hyderabad,CASH,850.52,SUCCESS,
103192,2024-10-24 23:03:00,20026,Chennai,IMPS,921.95,SUCCESS,
103193,2024-12-26 10:25:00,20059,Chennai,IMPS,4391.7,SUCCESS,
103194,2024-11-21 05:54:00,20072,Bengaluru,IMPS,1248.62,SUCCESS,
103195,2024-12-27 11:01:00,20051,Delhi,NETBANKING,1451.86,SUCCESS,
103196,2024-12-13 19:23:00,20027,Hyderabad,CASH,809.22,SUCCESS,
103197,2024-12-09 22:52:00,20064,Bengaluru,NEFT,647.78,SUCCESS,
103198,2024-11-01 07:53:00,20016,Mumbai,NEFT,2133.93,FAILED,NETWORK
103199,2024-12-13 10:10:00,20094,Bengaluru,NEFT,255.3,SUCCESS,
103200,2024-11-21 10:29:00,20043,Bengaluru,NEFT,4228.44,SUCCESS,
103201,2024-12-08 03:17:00,20009,Chennai,CASH,3021.02,FAILED,NETWORK
103202,2024-10-04 15:29:00,20062,Mumbai,RTGS,423.29,SUCCESS,
103203,2024-12-27 06:14:00,20092,Chennai,NETBANKING,2368.47,SUCCESS,
103204,2024-12-23 07:39:00,20081,Mumbai,CASH,1845.79,SUCCESS,
103205,2024-10-14 08:01:00,20046,Bengaluru,CASH,407.99,SUCCESS,
103206,2024-12-27 04:21:00,20037,Chennai,NEFT,638.22,SUCCESS,
103207,2024-11-10 16:16:00,20069,Hyderabad,NEFT,1051.83,SUCCESS,
103208,2024-12-22 08:02:00,20075,Delhi,IMPS,2402.9,SUCCESS,
103209,2024-12-27 00:01:00,20052,Bengaluru,CASH,2036.22,SUCCESS,
103210,2024-10-07 17:26:00,20077,Hyderabad,IMPS,1519.58,SUCCESS,
103211,2024-12-18 01:33:00,20043,Delhi,CASH,2925.58,SUCCESS,
103212,2024-11-07 01:23:00,20073,Delhi,NETBANKING,2837.12,SUCCESS,
103213,2024-12-07 17:43:00,20053,Mumbai,NETBANKING,1923.93,SUCCESS,
103214,2024-10-01 11:01:00,20019,Bengaluru,NETBANKING,3092.83,SUCCESS,
103215,2024-11-01 03:23:00,20078,Chennai,CASH,813.72,SUCCESS,
103216,2024-12-06 10:33:00,20030,Hyderabad,NEFT,4261.46,SUCCESS,
103217,2024-11-12 08:03:00,20006,Mumbai,CASH,1908.56,SUCCESS,
103218,2024-12-18 12:52:00,20057,Bengaluru,IMPS,3456.03,SUCCESS,
103219,2024-10-30 17:48:00,20009,Bengaluru,NEFT,1580.55,SUCCESS,
103220,2024-11-03 18:04:00,20009,Chennai,IMPS,492.92,SUCCESS,
103221,2024-10-08 07:26:00,20038,Bengaluru,IMPS,1563.56,SUCCESS,
103222,2024-11-17 20:30:00,20027,Mumbai,IMPS,927.6,SUCCESS,
103223,2024-10-18 18:32:00,20029,Mumbai,RTGS,2391.34,SUCCESS,
103224,2024-10-21 03:02:00,20036,Mumbai,NEFT,1291.74,SUCCESS,
103225,2024-10-01 03:27:00,20066,Hyderabad,NEFT,3617.15,SUCCESS,
103226,2024-12-10 02:49:00,20042,Delhi,IMPS,2266.86,PENDING,NETWORK
103227,2024-12-21 09:01:00,20078,Bengaluru,NETBANKING,2307.47,SUCCESS,
103228,2024-12-01 14:53:00,20084,Hyderabad,IMPS,489.64,SUCCESS,
103229,2024-12-08 16:56:00,20051,Chennai,IMPS,8301.8,SUCCESS,
103230,2024-12-26 19:02:00,20055,Bengaluru,NETBANKING,3686.21,SUCCESS,
103231,2024-12-27 09:19:00,20075,Bengaluru,NEFT,3111.84,FAILED,NETWORK
103232,2024-11-17 15:39:00,20067,Hyderabad,NETBANKING,801.6,SUCCESS,
103233,2024-10-21 08:48:00,20008,Delhi,CASH,1534.15,FAILED,BAL_INSUFFICIENT
103234,2024-11-02 06:39:00,20091,Delhi,NEFT,294.92,SUCCESS,
103235,2024-12-15 07:07:00,20022,Chennai,NEFT,1546.44,SUCCESS,
103236,2024-10-14 23:03:00,20062,Bengaluru,NEFT,315.39,SUCCESS,
103237,2024-10-28 16:51:00,20060,Bengaluru,CASH,1610.56,SUCCESS,
103238,2024-10-08 11:14:00,20039,Hyderabad,NEFT,2092.35,SUCCESS,
103239,2024-12-09 10:23:00,20043,Bengaluru,NEFT,989.24,SUCCESS,
103240,2024-11-26 13:17:00,20085,Bengaluru,NEFT,1380.48,SUCCESS,
103241,2024-12-08 10:20:00,20023,Mumbai,CASH,4169.36,SUCCESS,
103242,2024-11-20 16:22:00,20050,Chennai,RTGS,229.84,SUCCESS,
103243,2024-12-11 08:27:00,20057,Hyderabad,NEFT,3137.87,SUCCESS,
103244,2024-11-08 20:02:00,20089,Mumbai,NEFT,374.48,SUCCESS,
103245,2024-11-03 11:51:00,20093,Mumbai,CASH,74.8,SUCCESS,
103246,2024-10-21 08:21:00,20032,Chennai,CASH,410.54,SUCCESS,
103247,2024-12-03 15:32:00,20015,Bengaluru,NETBANKING,2896.71,SUCCESS,
103248,2024-12-23 21:07:00,20021,Delhi,RTGS,1038.81,SUCCESS,
103249,2024-12-28 01:43:00,20056,Mumbai,RTGS,4119.6,SUCCESS,
103250,2024-11-13 13:11:00,20061,Bengaluru,NEFT,1487.65,SUCCESS,
103251,2024-10-29 16:43:00,20081,Chennai,CASH,45.0,PENDING,AUTH_FAIL
103252,2024-10-14 00:32:00,20070,Hyderabad,CASH,2522.59,SUCCESS,
103253,2024-12-07 23:52:00,20089,Chennai,IMPS,233.59,SUCCESS,
103254,2024-11-27 02:05:00,20071,Chennai,RTGS,3115.4,SUCCESS,
103255,2024-12-08 08:52:00,20069,Chennai,NETBANKING,368.09,SUCCESS,
103256,2024-10-10 07:15:00,20029,Mumbai,NEFT,847.6,SUCCESS,
103257,2024-11-29 16:37:00,20022,Chennai,NEFT,2864.86,SUCCESS,
103258,2024-12-24 04:37:00,20031,Bengaluru,CASH,6168.31,SUCCESS,
103259,2024-11-09 01:53:00,20085,Bengaluru,IMPS,928.63,SUCCESS,
103260,2024-12-28 11:51:00,20056,Hyderabad,NEFT,3536.87,SUCCESS,
103261,2024-12-03 19:18:00,20008,Hyderabad,NEFT,423.4,SUCCESS,
103262,2024-10-04 09:35:00,20030,Hyderabad,NETBANKING,3291.99,SUCCESS,
103263,2024-12-23 07:28:00,20070,Mumbai,IMPS,2142.93,SUCCESS,
103264,2024-12-20 08:20:00,20008,Bengaluru,CASH,428.23,SUCCESS,
103265,2024-11-23 03:59:00,20012,Mumbai,CASH,720.52,SUCCESS,
103266,2024-10-08 10:19:00,20057,Mumbai,IMPS,282.6,SUCCESS,
103267,2024-11-15 04:21:00,20002,Bengaluru,IMPS,965.67,SUCCESS,
103268,2024-10-07 17:55:00,20034,Mumbai,IMPS,455.43,SUCCESS,
103269,2024-10-14 07:29:00,20096,Delhi,CASH,2065.64,SUCCESS,
103270,2024-12-27 02:36:00,20020,Bengaluru,NETBANKING,10407.87,SUCCESS,
103271,2024-12-22 05:33:00,20063,Delhi,IMPS,24.16,PENDING,AUTH_FAIL
103272,2024-10-12 05:23:00,20094,Chennai,NETBANKING,1557.06,SUCCESS,
103273,2024-12-22 19:44:00,20051,Chennai,NEFT,1705.07,SUCCESS,
103274,2024-10-05 00:22:00,20033,Bengaluru,NEFT,4911.68,SUCCESS,
103275,2024-12-01 05:37:00,20095,Mumbai,CASH,1410.46,SUCCESS,
103276,2024-12-26 10:41:00,20034,Chennai,NETBANKING,1569.22,SUCCESS,
103277,2024-11-28 13:28:00,20014,Mumbai,CASH,1276.0,SUCCESS,
103278,2024-12-19 21:08:00,20095,Mumbai,CASH,626.42,SUCCESS,
103279,2024-10-25 17:05:00,20005,Chennai,CASH,115.32,SUCCESS,
103280,2024-10-22 07:22:00,20084,Hyderabad,IMPS,1050.72,SUCCESS,
103281,2024-11-03 05:44:00,20096,Bengaluru,NETBANKING,108.05,SUCCESS,
103282,2024-11-28 14:56:00,20031,Bengaluru,RTGS,1599.21,SUCCESS,
103283,2024-11-08 06:34:00,20051,Delhi,IMPS,734.3,SUCCESS,
103284,2024-12-28 18:10:00,20082,Bengaluru,NETBANKING,1525.43,SUCCESS,
103285,2024-10-27 10:27:00,20096,Hyderabad,CASH,288.43,SUCCESS,
103286,2024-10-30 15:25:00,20027,Hyderabad,NETBANKING,5395.11,SUCCESS,
103287,2024-12-24 21:42:00,20094,Delhi,NEFT,4498.49,SUCCESS,
103288,2024-10-13 13:13:00,20084,Chennai,NEFT,421.43,SUCCESS,
103289,2024-10-26 00:35:00,20097,Delhi,CASH,841.5,SUCCESS,
103290,2024-11-15 02:57:00,20063,Mumbai,CASH,1901.21,SUCCESS,
103291,2024-12-11 07:50:00,20078,Delhi,NEFT,201.16,SUCCESS,
103292,2024-12-02 18:13:00,20077,Bengaluru,CASH,875.67,SUCCESS,
103293,2024-11-27 21:22:00,20018,Hyderabad,NEFT,578.33,SUCCESS,
103294,2024-12-02 20:37:00,20014,Bengaluru,CASH,4942.4,FAILED,AUTH_FAIL
103295,2024-11-15 10:50:00,20005,Chennai,CASH,3828.0,SUCCESS,
103296,2024-10-08 05:02:00,20072,Mumbai,NETBANKING,1734.2,SUCCESS,
103297,2024-10-04 01:57:00,20083,Bengaluru,NETBANKING,1469.38,SUCCESS,
103298,2024-11-19 06:51:00,20097,Bengaluru,NETBANKING,5339.37,FAILED,BAL_INSUFFICIENT
103299,2024-11-14 20:52:00,20037,Chennai,IMPS,5389.12,SUCCESS,
103300,2024-12-02 17:55:00,20025,Bengaluru,IMPS,6968.95,SUCCESS,
103301,2024-11-13 00:09:00,20081,Chennai,RTGS,267.93,SUCCESS,
103302,2024-12-11 02:51:00,20091,Bengaluru,IMPS,350.04,SUCCESS,
103303,2024-12-07 17:18:00,20050,Mumbai,NEFT,2258.58,SUCCESS,
103304,2024-12-08 15:44:00,20072,Chennai,CASH,1559.3,SUCCESS,
103305,2024-10-09 13:29:00,20095,Chennai,NEFT,37.28,SUCCESS,
103306,2024-12-27 05:25:00,20052,Hyderabad,RTGS,127.96,SUCCESS,
103307,2024-10-18 11:29:00,20055,Hyderabad,IMPS,4379.95,SUCCESS,
103308,2024-11-30 17:48:00,20058,Mumbai,NEFT,4063.14,FAILED,BAL_INSUFFICIENT
103309,2024-10-25 00:34:00,20069,Mumbai,CASH,884.06,SUCCESS,
103310,2024-11-23 10:37:00,20077,Chennai,NEFT,4433.74,SUCCESS,
103311,2024-11-12 02:31:00,20091,Chennai,IMPS,1801.2,SUCCESS,
103312,2024-11-01 06:33:00,20057,Bengaluru,NEFT,3278.82,SUCCESS,
103313,2024-11-13 20:13:00,20087,Delhi,NEFT,1115.24,SUCCESS,
103314,2024-11-20 19:25:00,20012,Mumbai,NEFT,240.72,SUCCESS,
103315,2024-11-21 07:01:00,20042,Chennai,IMPS,1137.36,SUCCESS,
103316,2024-11-06 07:30:00,20075,Delhi,NETBANKING,1222.4,SUCCESS,
103317,2024-12-05 07:11:00,20050,Bengaluru,NETBANKING,1601.22,SUCCESS,
103318,2024-10-23 01:10:00,20018,Mumbai,CASH,223.17,SUCCESS,
103319,2024-12-06 01:55:00,20020,Delhi,NEFT,9512.42,FAILED,NETWORK
103320,2024-10-29 02:21:00,20090,Hyderabad,NEFT,559.79,SUCCESS,
103321,2024-11-21 06:00:00,20082,Bengaluru,NEFT,442.67,SUCCESS,
103322,2024-11-24 07:42:00,20023,Mumbai,IMPS,1496.49,SUCCESS,
103323,2024-12-17 19:00:00,20025,Bengaluru,NEFT,1540.96,SUCCESS,
103324,2024-10-17 19:46:00,20044,Delhi,IMPS,1159.0,SUCCESS,
103325,2024-10-05 16:01:00,20027,Bengaluru,NEFT,2955.87,SUCCESS,
103326,2024-11-08 23:54:00,20081,Mumbai,NETBANKING,1454.05,SUCCESS,
103327,2024-10-15 07:29:00,20099,Hyderabad,CASH,1881.66,SUCCESS,
103328,2024-11-06 04:50:00,20028,Bengaluru,CASH,2572.87,SUCCESS,
103329,2024-11-20 15:09:00,20016,Delhi,IMPS,50.69,SUCCESS,
103330,2024-12-12 08:51:00,20067,Mumbai,IMPS,1690.94,SUCCESS,
103331,2024-11-08 08:49:00,20043,Hyderabad,IMPS,4311.69,SUCCESS,
103332,2024-11-03 22:55:00,20060,Hyderabad,NETBANKING,35.08,SUCCESS,
103333,2024-12-05 14:33:00,20092,Mumbai,NEFT,1039.0,SUCCESS,
103334,2024-10-04 22:16:00,20067,Mumbai,NEFT,5213.54,SUCCESS,
103335,2024-12-26 17:05:00,20073,Mumbai,NETBANKING,871.3,SUCCESS,
103336,2024-11-21 18:00:00,20024,Chennai,NEFT,1227.67,SUCCESS,
103337,2024-11-14 06:20:00,20094,Bengaluru,NEFT,7984.45,SUCCESS,
103338,2024-11-14 15:49:00,20066,Delhi,IMPS,444.6,SUCCESS,
103339,2024-10-21 19:44:00,20001,Mumbai,IMPS,134.96,PENDING,AUTH_FAIL
103340,2024-12-22 14:27:00,20088,Chennai,NEFT,3923.99,SUCCESS,
103341,2024-11-21 06:22:00,20048,Chennai,NEFT,4056.97,SUCCESS,
103342,2024-10-05 02:21:00,20069,Chennai,NEFT,1277.61,SUCCESS,
103343,2024-10-22 21:52:00,20025,Mumbai,CASH,1443.95,SUCCESS,
103344,2024-12-03 08:45:00,20071,Mumbai,NETBANKING,3613.42,SUCCESS,
103345,2024-10-22 13:35:00,20098,Delhi,CASH,2683.1,SUCCESS,
103346,2024-10-27 04:05:00,20026,Chennai,CASH,616.18,SUCCESS,
103347,2024-11-21 08:45:00,20088,Chennai,IMPS,34.08,SUCCESS,
103348,2024-10-11 05:16:00,20017,Delhi,IMPS,1306.7,SUCCESS,
103349,2024-12-19 05:39:00,20053,Bengaluru,IMPS,3916.75,SUCCESS,
103350,2024-10-08 17:38:00,20000,Hyderabad,NEFT,4523.55,SUCCESS,
103351,2024-10-25 12:18:00,20060,Chennai,NETBANKING,6257.44,SUCCESS,
103352,2024-11-05 11:52:00,20002,Delhi,NEFT,4233.26,SUCCESS,
103353,2024-10-17 06:29:00,20067,Bengaluru,NEFT,1735.21,SUCCESS,
103354,2024-11-04 20:40:00,20040,Bengaluru,RTGS,1176.15,SUCCESS,
103355,2024-11-19 12:28:00,20036,Bengaluru,NEFT,2981.98,SUCCESS,
103356,2024-11-03 12:04:00,20050,Hyderabad,NETBANKING,2692.78,SUCCESS,
103357,2024-12-21 09:37:00,20014,Hyderabad,NEFT,1545.0,SUCCESS,
103358,2024-12-19 04:55:00,20007,Chennai,NETBANKING,182.76,SUCCESS,
103359,2024-12-10 07:48:00,20037,Delhi,NEFT,5209.58,SUCCESS,
103360,2024-12-13 05:21:00,20082,Chennai,NETBANKING,1216.15,SUCCESS,
103361,2024-10-13 01:07:00,20055,Bengaluru,IMPS,903.02,SUCCESS,
103362,2024-10-12 18:00:00,20046,Delhi,IMPS,1986.17,SUCCESS,
103363,2024-10-23 02:22:00,20089,Chennai,NEFT,2240.72,SUCCESS,
103364,2024-11-02 09:39:00,20009,Bengaluru,NETBANKING,473.19,SUCCESS,
103365,2024-10-28 20:28:00,20077,Hyderabad,NEFT,3627.26,SUCCESS,
103366,2024-12-29 13:15:00,20048,Mumbai,NEFT,684.8,SUCCESS,
103367,2024-12-01 20:59:00,20040,Mumbai,IMPS,413.27,PENDING,NETWORK
103368,2024-10-06 12:47:00,20082,Chennai,NEFT,1043.1,SUCCESS,
103369,2024-12-16 21:19:00,20029,Bengaluru,NEFT,2622.82,SUCCESS,
103370,2024-10-09 05:51:00,20004,Mumbai,IMPS,6731.17,SUCCESS,
103371,2024-12-05 11:39:00,20094,Hyderabad,CASH,3313.91,FAILED,AUTH_FAIL
103372,2024-11-23 18:52:00,20070,Mumbai,RTGS,5638.47,SUCCESS,
103373,2024-11-21 13:50:00,20082,Chennai,IMPS,303.06,PENDING,TIMEOUT
103374,2024-10-24 08:13:00,20030,Hyderabad,NEFT,147.67,SUCCESS,
103375,2024-10-20 13:39:00,20051,Bengaluru,NEFT,1631.56,SUCCESS,
103376,2024-12-23 15:45:00,20087,Bengaluru,IMPS,685.82,SUCCESS,
103377,2024-11-06 05:48:00,20097,Bengaluru,RTGS,3521.16,SUCCESS,
103378,2024-11-08 06:19:00,20022,Bengaluru,NEFT,2229.41,SUCCESS,
103379,2024-10-25 11:42:00,20047,Chennai,NEFT,7062.26,SUCCESS,
103380,2024-11-24 07:33:00,20039,Chennai,NEFT,588.18,SUCCESS,
103381,2024-12-21 12:47:00,20005,Chennai,IMPS,1330.22,SUCCESS,
103382,2024-10-13 16:28:00,20037,Chennai,IMPS,1391.26,SUCCESS,
103383,2024-11-24 01:46:00,20040,Mumbai,NEFT,546.71,SUCCESS,
103384,2024-11-29 21:49:00,20099,Delhi,IMPS,1783.65,SUCCESS,
103385,2024-11-12 01:05:00,20026,Bengaluru,NETBANKING,1171.41,SUCCESS,
103386,2024-12-11 20:43:00,20074,Chennai,CASH,1183.79,SUCCESS,
103387,2024-12-04 11:02:00,20068,Bengaluru,IMPS,901.14,SUCCESS,
103388,2024-11-20 02:26:00,20056,Bengaluru,NETBANKING,34.15,SUCCESS,
103389,2024-11-19 23:26:00,20016,Mumbai,NETBANKING,1476.69,SUCCESS,
103390,2024-10-28 17:22:00,20070,Chennai,NEFT,816.68,SUCCESS,
103391,2024-11-25 02:44:00,20090,Mumbai,NEFT,2.64,SUCCESS,
103392,2024-10-30 19:13:00,20046,Hyderabad,NETBANKING,736.18,SUCCESS,
103393,2024-12-07 09:13:00,20078,Bengaluru,CASH,653.2,SUCCESS,
103394,2024-12-12 18:32:00,20012,Delhi,NEFT,999.93,SUCCESS,
103395,2024-12-22 22:25:00,20010,Bengaluru,NEFT,282.79,SUCCESS,
103396,2024-11-08 15:57:00,20089,Bengaluru,IMPS,1417.27,SUCCESS,
103397,2024-12-10 22:34:00,20085,Hyderabad,NEFT,2358.17,SUCCESS,
103398,2024-11-04 14:41:00,20091,Delhi,NETBANKING,1989.51,PENDING,BAL_INSUFFICIENT
103399,2024-11-02 04:12:00,20023,Hyderabad,NEFT,3256.78,SUCCESS,
103400,2024-12-03 22:22:00,20092,Chennai,IMPS,1202.99,SUCCESS,
103401,2024-12-23 05:43:00,20072,Mumbai,NEFT,1464.16,SUCCESS,
103402,2024-12-06 10:54:00,20003,Chennai,NEFT,3325.7,SUCCESS,
103403,2024-10-18 09:12:00,20045,Mumbai,CASH,1116.19,SUCCESS,
103404,2024-10-27 06:46:00,20017,Chennai,NETBANKING,2418.64,SUCCESS,
103405,2024-11-11 07:14:00,20042,Delhi,IMPS,1140.45,SUCCESS,
103406,2024-11-01 04:56:00,20079,Mumbai,IMPS,1081.66,SUCCESS,
103407,2024-10-21 16:34:00,20032,Hyderabad,IMPS,2855.95,SUCCESS,
103408,2024-11-12 18:28:00,20092,Hyderabad,CASH,384.35,SUCCESS,
103409,2024-11-19 07:04:00,20009,Delhi,IMPS,826.75,SUCCESS,
103410,2024-11-04 22:51:00,20072,Mumbai,CASH,507.65,SUCCESS,
103411,2024-12-05 13:17:00,20058,Chennai,IMPS,889.79,SUCCESS,
103412,2024-10-20 13:01:00,20030,Mumbai,CASH,523.7,SUCCESS,
103413,2024-10-07 07:14:00,20027,Chennai,RTGS,1732.17,SUCCESS,
103414,2024-10-05 10:46:00,20059,Bengaluru,IMPS,3200.67,SUCCESS,
103415,2024-12-07 14:39:00,20002,Hyderabad,NEFT,3089.3,SUCCESS,
103416,2024-12-25 14:39:00,20054,Chennai,NEFT,906.69,SUCCESS,
103417,2024-10-17 04:11:00,20013,Bengaluru,CASH,8976.63,SUCCESS,
103418,2024-10-29 20:48:00,20057,Hyderabad,NETBANKING,1802.09,SUCCESS,
103419,2024-12-07 17:39:00,20088,Mumbai,CASH,1019.65,SUCCESS,
103420,2024-11-02 12:51:00,20014,Bengaluru,NEFT,3610.17,SUCCESS,
103421,2024-12-09 09:42:00,20001,Bengaluru,NEFT,2617.73,SUCCESS,
103422,2024-11-08 01:43:00,20023,Mumbai,NETBANKING,2766.8,SUCCESS,
103423,2024-10-17 04:32:00,20077,Chennai,IMPS,436.66,SUCCESS,
103424,2024-10-30 22:28:00,20063,Bengaluru,CASH,1263.44,SUCCESS,
103425,2024-11-16 11:18:00,20070,Mumbai,IMPS,3958.51,SUCCESS,
103426,2024-10-24 17:31:00,20099,Mumbai,NETBANKING,1402.51,SUCCESS,
103427,2024-10-30 00:19:00,20023,Hyderabad,IMPS,2300.57,SUCCESS,
103428,2024-11-17 19:08:00,20026,Hyderabad,NEFT,1773.14,SUCCESS,
103429,2024-12-14 12:35:00,20036,Bengaluru,NEFT,3694.84,SUCCESS,
103430,2024-12-08 13:23:00,20093,Mumbai,CASH,669.72,SUCCESS,
103431,2024-10-09 14:51:00,20090,Chennai,NEFT,1713.57,SUCCESS,
103432,2024-12-11 09:41:00,20038,Chennai,IMPS,263.03,SUCCESS,
103433,2024-12-21 22:30:00,20062,Delhi,IMPS,2343.73,SUCCESS,
103434,2024-11-09 14:09:00,20078,Bengaluru,NETBANKING,2633.3,SUCCESS,
103435,2024-10-11 17:02:00,20025,Bengaluru,IMPS,87.56,SUCCESS,
103436,2024-10-30 11:48:00,20064,Bengaluru,CASH,2252.73,SUCCESS,
103437,2024-10-23 11:31:00,20003,Bengaluru,IMPS,1071.23,PENDING,TIMEOUT
103438,2024-11-09 14:22:00,20028,Mumbai,IMPS,265.0,SUCCESS,
103439,2024-11-19 11:09:00,20000,Chennai,NEFT,1089.14,PENDING,AUTH_FAIL
103440,2024-12-08 19:11:00,20049,Bengaluru,IMPS,431.92,SUCCESS,
103441,2024-11-05 13:16:00,20085,Bengaluru,CASH,1074.2,SUCCESS,
103442,2024-11-25 19:14:00,20010,Bengaluru,CASH,970.12,SUCCESS,
103443,2024-12-07 04:54:00,20073,Delhi,NEFT,2681.81,SUCCESS,
103444,2024-12-06 22:50:00,20058,Mumbai,CASH,2976.35,SUCCESS,
103445,2024-10-19 13:15:00,20061,Chennai,NEFT,1868.04,SUCCESS,
103446,2024-10-20 04:05:00,20080,Hyderabad,NEFT,45.9,PENDING,NETWORK
103447,2024-12-09 08:13:00,20035,Hyderabad,NETBANKING,5347.94,SUCCESS,
103448,2024-10-22 15:34:00,20055,Bengaluru,NETBANKING,2318.21,SUCCESS,
103449,2024-10-07 21:56:00,20089,Delhi,NETBANKING,69.59,SUCCESS,
103450,2024-12-12 12:44:00,20020,Mumbai,NETBANKING,3416.67,SUCCESS,
103451,2024-11-23 00:53:00,20012,Chennai,NETBANKING,446.95,SUCCESS,
103452,2024-11-18 02:12:00,20008,Chennai,IMPS,1731.3,SUCCESS,
103453,2024-11-13 00:29:00,20010,Chennai,NETBANKING,1257.1,SUCCESS,
103454,2024-11-13 12:06:00,20074,Hyderabad,IMPS,1088.9,SUCCESS,
103455,2024-11-18 14:57:00,20069,Bengaluru,RTGS,4409.35,SUCCESS,
103456,2024-11-13 18:37:00,20000,Chennai,CASH,1150.24,SUCCESS,
103457,2024-12-02 08:58:00,20069,Bengaluru,IMPS,156.67,SUCCESS,
103458,2024-10-05 13:08:00,20076,Bengaluru,NETBANKING,5861.34,FAILED,BAL_INSUFFICIENT
103459,2024-12-21 05:41:00,20085,Chennai,NEFT,5064.88,SUCCESS,
103460,2024-12-11 15:01:00,20055,Delhi,CASH,2306.77,SUCCESS,
103461,2024-11-20 21:34:00,20030,Delhi,NEFT,1261.82,SUCCESS,
103462,2024-12-15 20:04:00,20085,Bengaluru,IMPS,194.92,SUCCESS,
103463,2024-10-17 02:17:00,20036,Bengaluru,IMPS,3128.43,SUCCESS,
103464,2024-10-17 16:22:00,20046,Chennai,NEFT,156.96,SUCCESS,
103465,2024-12-13 19:37:00,20090,Mumbai,NEFT,142.14,SUCCESS,
103466,2024-12-23 19:35:00,20077,Delhi,NETBANKING,1541.72,SUCCESS,
103467,2024-10-04 20:22:00,20046,Delhi,IMPS,349.01,SUCCESS,
103468,2024-12-03 04:52:00,20068,Mumbai,NEFT,15.52,SUCCESS,
103469,2024-12-06 21:20:00,20057,Bengaluru,RTGS,1100.22,SUCCESS,
103470,2024-11-11 23:08:00,20035,Bengaluru,NEFT,295.18,SUCCESS,
103471,2024-10-16 19:00:00,20031,Bengaluru,NEFT,349.93,SUCCESS,
103472,2024-11-11 05:13:00,20097,Chennai,NETBANKING,160.06,SUCCESS,
103473,2024-12-02 17:53:00,20063,Bengaluru,NETBANKING,459.06,SUCCESS,
103474,2024-12-18 13:32:00,20070,Mumbai,NEFT,2513.93,SUCCESS,
103475,2024-11-09 06:12:00,20041,Mumbai,CASH,3310.2,SUCCESS,
103476,2024-10-12 03:32:00,20047,Bengaluru,CASH,1204.91,PENDING,BAL_INSUFFICIENT
103477,2024-12-09 22:09:00,20073,Delhi,NETBANKING,1412.68,SUCCESS,
103478,2024-11-02 16:36:00,20080,Chennai,NETBANKING,66.4,SUCCESS,
103479,2024-11-07 02:20:00,20029,Delhi,NEFT,143.67,SUCCESS,
103480,2024-10-01 11:11:00,20020,Delhi,NEFT,595.65,SUCCESS,
103481,2024-10-01 02:43:00,20059,Bengaluru,NEFT,1570.08,SUCCESS,
103482,2024-10-29 18:24:00,20012,Hyderabad,NETBANKING,2690.7,SUCCESS,
103483,2024-12-16 01:38:00,20000,Bengaluru,NEFT,1857.75,SUCCESS,
103484,2024-11-07 07:44:00,20064,Mumbai,NEFT,995.58,SUCCESS,
103485,2024-11-18 20:11:00,20032,Chennai,IMPS,251.86,SUCCESS,
103486,2024-10-08 09:14:00,20037,Delhi,NEFT,3035.3,SUCCESS,
103487,2024-10-04 07:58:00,20024,Bengaluru,NEFT,904.44,SUCCESS,
103488,2024-10-16 13:40:00,20025,Mumbai,NEFT,2664.02,SUCCESS,
103489,2024-12-21 06:43:00,20076,Delhi,IMPS,1438.9,SUCCESS,
103490,2024-12-23 17:35:00,20058,Mumbai,RTGS,2683.88,PENDING,NETWORK
103491,2024-12-28 07:18:00,20091,Bengaluru,NEFT,4756.55,SUCCESS,
103492,2024-10-21 08:20:00,20032,Chennai,CASH,5077.36,SUCCESS,
103493,2024-12-02 10:01:00,20040,Bengaluru,NEFT,1531.9,PENDING,TIMEOUT
103494,2024-10-08 11:09:00,20029,Bengaluru,CASH,1432.87,SUCCESS,
103495,2024-12-12 07:31:00,20056,Hyderabad,CASH,617.62,SUCCESS,
103496,2024-10-18 10:41:00,20048,Hyderabad,IMPS,5491.5,SUCCESS,
103497,2024-12-29 06:43:00,20047,Mumbai,NETBANKING,1224.68,SUCCESS,
103498,2024-10-27 00:47:00,20071,Hyderabad,RTGS,272.99,SUCCESS,
103499,2024-12-05 05:47:00,20048,Mumbai,IMPS,1133.75,SUCCESS,
103500,2024-10-24 04:01:00,20046,Bengaluru,IMPS,271.76,SUCCESS,
103501,2024-10-15 17:43:00,20055,Bengaluru,NETBANKING,1396.45,SUCCESS,
103502,2024-11-20 15:30:00,20064,Bengaluru,IMPS,1647.77,SUCCESS,
103503,2024-10-10 18:16:00,20011,Bengaluru,IMPS,824.24,SUCCESS,
103504,2024-10-20 17:00:00,20068,Hyderabad,NEFT,148.69,SUCCESS,
103505,2024-10-19 01:55:00,20087,Chennai,CASH,5747.15,SUCCESS,
103506,2024-10-22 06:20:00,20005,Delhi,NEFT,2968.72,SUCCESS,
103507,2024-10-14 19:17:00,20088,Hyderabad,NETBANKING,3651.23,SUCCESS,
103508,2024-12-27 03:21:00,20064,Bengaluru,IMPS,914.15,SUCCESS,
103509,2024-11-08 09:56:00,20024,Bengaluru,CASH,2861.17,SUCCESS,
103510,2024-11-14 11:21:00,20000,Delhi,IMPS,1328.63,SUCCESS,
